"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.answer1","Answer.answer2","Answer.obj1val","Answer.obj2val","Answer.obj3val","Approve","Reject"
"26AI2KYEPLSPQYQLIBNJ9OAHKPMUOJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1389","","28M98JHSTLB34TLBFE9OHJELS1NRFH","AZC16UPZNXVSJ","Approved","Tue Oct 04 04:09:08 GMT 2011","Tue Oct 04 04:10:31 GMT 2011","Tue Oct 11 04:10:31 GMT 2011","2011/10/11 04:15:02 +0000","","","83","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0033.jpg","green","circle","blue","square","color","shape","3","3","3","circle","green","solid","circle","green","solid","circle","green","solid","3","3","30","31","39"
"2GOR70G5R98DRC9VACNSYTNY6RZBRS","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1225","","2RE8JIA0RYNJSVTJGRR5HMJVV9F16R","A34L1IRJLKXFUX","Approved","Tue Oct 04 19:56:06 GMT 2011","Tue Oct 04 19:57:39 GMT 2011","Tue Oct 11 19:57:39 GMT 2011","2011/10/11 20:36:32 +0000","","","93","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0034.jpg","blue","dotted","green","striped","color","pattern","3","3","3","cloud","blue","dotted","cloud","blue","dotted","cloud","blue","dotted","45","3","33","34","33"
"25L3FDEY5COWJEMRV8ZCXFLC06KT2M","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1422","","2LW9F9SSSHX1KCUNOYWHBF8L5BUUYY","A2GGCVR2PYN26P","Approved","Tue Oct 04 02:36:42 GMT 2011","Tue Oct 04 02:37:28 GMT 2011","Tue Oct 11 02:37:28 GMT 2011","2011/10/11 02:40:02 +0000","","","46","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0034.jpg","square","dotted","circle","striped","shape","pattern","2","1","2","circle","red","striped","square","red","dotted","square","red","striped","2","1","","75","25"
"2J11LY58B7275TOGBP8D76YFM6CT8P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","791","","2E70OHOVR14IGDU2HETHKCWC92O65A","A2VRYVBD1EV4D9","Approved","Thu Oct 13 21:17:37 GMT 2011","Thu Oct 13 21:18:31 GMT 2011","Thu Oct 20 14:18:31 PDT 2011","Mon Oct 17 10:07:31 PDT 2011","","","54","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0035.jpg","square","green","circle","blue","shape","color","3","3","3","square","green","solid","square","green","solid","square","green","solid","3","3","34","33","33"
"2J11LY58B7275TOGBP8D76YFM6CT8P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","791","","2WNHVKCJ011KL0AJ3EBQ261APBV97A","A107IN7ANGNPE9","Rejected","Fri Oct 07 06:35:18 GMT 2011","Fri Oct 07 06:35:51 GMT 2011","Thu Oct 13 23:35:51 PDT 2011","","Thu Oct 13 11:28:41 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","33","0% (0/4)","0% (0/4)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0035.jpg","square","green","circle","blue","shape","color","3","3","3","square","green","solid","square","green","solid","square","green","solid","3","3","33.33","33.33","33.34"
"2O8EOZFYQS1CBMSOB2IDY4ICVPVLIM","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","245","","22HW1INMHGYQNC9N6GXBLMFHQVD6J9","A2WM8462P18TQR","Approved","Wed Oct 12 14:59:12 GMT 2011","Wed Oct 12 14:59:57 GMT 2011","Wed Oct 19 07:59:57 PDT 2011","Mon Oct 17 10:07:40 PDT 2011","","","45","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0036.jpg","blue","square","green","circle","color","shape","3","3","2","square","blue","solid","square","blue","solid","square","blue","solid","3","3","20","70","10"
"2HUOK2JE1M7P3DFLN1XO5AC0YWWVOA","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1296","","22EEZZ2MIKMNSNEP53U8ZWWZJTC7OI","AXUM0NHDAN4GK","Approved","Tue Oct 04 16:07:03 GMT 2011","Tue Oct 04 16:07:42 GMT 2011","Tue Oct 11 16:07:42 GMT 2011","2011/10/11 16:10:22 +0000","","","39","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0035.jpg","circle","dotted","square","striped","shape","pattern","2","1","2","square","red","striped","circle","red","dotted","circle","red","striped","2","1","0","50","50"
"2KR5SW6NG1FSMG4NFGPF7FZSTWZIWC","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1221","","2GG33FDEY5COFTRGN4U8IRFNDYES16","A3SYE2NNXTNHUW","Approved","Tue Oct 04 20:30:20 GMT 2011","Tue Oct 04 20:31:59 GMT 2011","Tue Oct 11 20:31:59 GMT 2011","2011/10/11 20:36:33 +0000","","","99","100% (3/3)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0036.jpg","green","striped","blue","dotted","color","pattern","2","1","1","cloud","green","striped","cloud","green","dotted","cloud","blue","dotted","2","1","50","50","0"
"2CZVKCJ011K2QXP75PHWC18NYHR8AJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1425","","2MOA6X3YOCCFJ5V5G2GTONIKYLLPQU","AVU6RIYGQ9UKJ","Approved","Tue Oct 04 02:35:58 GMT 2011","Tue Oct 04 02:36:56 GMT 2011","Tue Oct 11 02:36:56 GMT 2011","2011/10/11 02:40:02 +0000","","","58","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0037.jpg","square","blue","circle","green","shape","color","3","3","2","square","blue","solid","square","blue","solid","square","blue","solid","3","3","33","34","33"
"2HOUFBNFSVGU48991XN6TG1FMEK5JU","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","823","","25CI62NJQ217LSF9MMXBQLCXGH2VN4","A2OJJRSZ6YXFWE","Approved","Thu Oct 06 23:57:46 GMT 2011","Thu Oct 06 23:58:32 GMT 2011","Thu Oct 13 23:58:32 GMT 2011","2011/10/14 00:00:10 +0000","","","46","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0037.jpg","circle","green","square","blue","shape","color","2","1","2","circle","blue","solid","circle","green","solid","square","blue","solid","2","1","50","50","0"
"2X2CCVLL3CA3MFNALVVCFNQU18TY8I","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Thu Oct 13 23:16:54 GMT 2011","590","","224XKNQY2RCJ3Z9ZRJUHX0KWJVI2R4","A2KH3AYGV4QK8Y","Approved","Mon Oct 03 23:20:17 GMT 2011","Mon Oct 03 23:21:21 GMT 2011","Mon Oct 10 23:21:21 GMT 2011","2011/10/10 23:25:11 +0000","","","64","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0038.jpg","striped","square","dotted","circle","pattern","shape","3","3","2","square","red","striped","square","red","striped","square","red","striped","3","3","33.33","33.33","33.34"
"2ZKKYEPLSP753ES6SOUOGHQEK6GQWN","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","638","","2FLYMNCWYB49Y2YSOMO17JOPU8QQM0","A1MU41V26LELC","Approved","Sun Oct 09 01:38:52 GMT 2011","Sun Oct 09 01:39:33 GMT 2011","Sun Oct 16 01:39:33 GMT 2011","2011/10/16 01:40:45 +0000","","","41","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0038.jpg","circle","dotted","square","striped","shape","pattern","2","1","1","circle","red","dotted","square","red","striped","circle","red","striped","2","1","","","100"
"297W1INMHGYQNC9N6GXBLMFFI9VJ6O","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1196","","28IS1CSTMOFXA6Y4EHSE4DNZK7FROE","A1PVXGNXAUBREA","Approved","Tue Oct 04 22:25:54 GMT 2011","Tue Oct 04 22:27:29 GMT 2011","Tue Oct 11 22:27:29 GMT 2011","2011/10/11 22:30:31 +0000","","","95","100% (3/3)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0039.jpg","blue","dotted","green","striped","color","pattern","3","3","2","cloud","blue","dotted","cloud","blue","dotted","cloud","blue","dotted","3","3","25","50","25"
"2BXBNFSVGULFM2BSSBEG7FS3H9KL7R","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1321","","2V7Q0ONNVRH13AU9ALIBD6NXABLMVR","A2ZT1IFBO8GB2Q","Approved","Tue Oct 04 14:39:25 GMT 2011","Tue Oct 04 14:40:31 GMT 2011","Tue Oct 11 14:40:31 GMT 2011","2011/10/11 14:45:11 +0000","","","66","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0039.jpg","circle","dotted","square","striped","shape","pattern","2","1","1","circle","red","dotted","circle","red","striped","square","red","striped","15","1","50","50","0"
"2902KYEPLSP7ODRM21A3UAHQ81SVPR","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1437","","2GMFBNFSVGULYWF5O1XNM1FU49XK6J","AIBLF8KS9FXGP","Approved","Tue Oct 04 02:09:35 GMT 2011","Tue Oct 04 02:10:40 GMT 2011","Tue Oct 11 02:10:40 GMT 2011","2011/10/11 02:15:18 +0000","","","65","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0040.jpg","square","green","circle","blue","shape","color","2","1","2","circle","blue","solid","square","green","solid","square","blue","solid","2","1","25","50","25"
"2ZZPCGJ2D21OMPBXD5APVSI2E9BB5F","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1355","","2BKNQQ7Q6705KJQCJWS2ZQC3YBXVBP","A1VA05SZ3JLGDX","Approved","Tue Oct 04 11:48:15 GMT 2011","Tue Oct 04 11:50:43 GMT 2011","Tue Oct 11 11:50:43 GMT 2011","2011/10/11 11:55:36 +0000","","","148","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0040.jpg","square","dotted","circle","striped","shape","pattern","3","3","3","square","red","dotted","square","red","dotted","square","red","dotted","3","42","33.3","34","33"
"2VUWA6X3YOCCYTIP1POPZINIC8UPOI","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","994","","2CCYEPLSP75K4FCWF8FANQESWH8XRP","A1VDVQVPQ313B","Approved","Wed Oct 05 19:05:56 GMT 2011","Wed Oct 05 19:06:30 GMT 2011","Wed Oct 12 19:06:30 GMT 2011","2011/10/12 19:10:29 +0000","","","34","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0041.jpg","dotted","circle","striped","square","pattern","shape","2","1","1","circle","red","dotted","square","red","dotted","square","red","striped","2","1","40","60","0"
"2902KYEPLSP7ODRM21A3UAHQ81RPVK","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","883","","26KBRI8IUB2YD2EJDXKLH3L2HE3H5G","A3ONP5XDIQZFW5","Approved","Thu Oct 06 16:56:30 GMT 2011","Thu Oct 06 16:57:10 GMT 2011","Thu Oct 13 16:57:10 GMT 2011","2011/10/13 17:01:08 +0000","","","40","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0041.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","33","33","34"
"2DKDIPDOBDDPRIPWGZ4DEXMBX10B0U","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","803","","2HUJENLVWJ5O846YRLQ84MWD9L3S0T","ATS5M8M73PWHN","Approved","Fri Oct 07 04:32:31 GMT 2011","Fri Oct 07 04:33:15 GMT 2011","Fri Oct 14 04:33:15 GMT 2011","2011/10/14 04:35:03 +0000","","","44","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0042.jpg","green","circle","blue","square","color","shape","2","1","3","square","green","solid","square","blue","solid","circle","green","solid","2","1","50","0","50"
"2OMJ79KQW6186XCUTK3DA5XC84KLJY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Sun Oct 23 23:16:54 GMT 2011","1370","","2R08MQU6L5OBE5O1N2O4GIJH845DWG","A1O5OAQ4KEBFG3","Approved","Tue Oct 04 06:24:53 GMT 2011","Tue Oct 04 06:27:56 GMT 2011","Tue Oct 11 06:27:56 GMT 2011","2011/10/11 06:30:18 +0000","","","183","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0042.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","3","3","25","50","25"
"2VTDPGFL6VCPFSFRJINIUV1S13K5KT","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","628","","2PV95SW6NG1FBWTYJO2YL1F1UFSHV0","AB8D1S790T88S","Approved","Sun Oct 09 03:55:58 GMT 2011","Sun Oct 09 03:57:35 GMT 2011","Sun Oct 16 03:57:35 GMT 2011","2011/10/16 04:00:30 +0000","","","97","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0043.jpg","dotted","circle","striped","square","pattern","shape","2","1","2","square","red","striped","circle","red","dotted","square","red","dotted","2","1","50","25","25"
"2581SNQQ7Q67JY7QGHER72TQ6CUT9E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:55 GMT 2011","1","","600","604800","Sun Oct 23 23:16:55 GMT 2011","1386","","250ER9Y8TNKI5SYM1P6HY2OO1CBU7N","A2N6EN9G5DVV4Q","Approved","Tue Oct 04 04:30:49 GMT 2011","Tue Oct 04 04:32:28 GMT 2011","Tue Oct 11 04:32:28 GMT 2011","2011/10/11 04:35:08 +0000","","","99","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0043.jpg","dotted","square","striped","circle","pattern","shape","3","3","3","square","red","dotted","square","red","dotted","square","red","dotted","3","3","33.33","33.33","33.34"
"2522JE1M7PKKSEXW2TQAI04LT8MQXG","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","1118","","26WZMAZHHRRLYJ6OJSMRN1KJP24CLB","A3D7UWJ7SQ0WUM","Approved","Wed Oct 05 03:22:51 GMT 2011","Wed Oct 05 03:24:25 GMT 2011","Wed Oct 12 03:24:25 GMT 2011","2011/10/12 03:37:44 +0000","","","94","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0044.jpg","blue","circle","green","square","color","shape","2","1","2","square","blue","solid","circle","blue","solid","square","green","solid","2","1","50","50","0"
"2C6K5UFJ51Y797UZB3HS7CSTGZC8BE","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:54 GMT 2011","1","","600","604800","Thu Oct 13 23:16:54 GMT 2011","588","","20W5UUKQOYGN1P7NODFG6109TG8XFF","A17B7QTKWFQ5PQ","Approved","Mon Oct 03 23:27:01 GMT 2011","Mon Oct 03 23:27:34 GMT 2011","Mon Oct 10 23:27:34 GMT 2011","2011/10/10 23:30:05 +0000","","","33","100% (3/3)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0044.jpg","green","circle","blue","square","color","shape","3","3","1","circle","green","solid","circle","green","solid","circle","green","solid","3","3","40","30","30"
"2DJINMHGYQ4JMGGB2G6MLFOYSTQL8E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Thu Oct 13 23:16:45 GMT 2011","588","","2XKSCXKNQY2RVCQ6Z4ME9HR2LFA0PQ","A318T6HR4EAR4U","Approved","Mon Oct 03 23:23:09 GMT 2011","Mon Oct 03 23:24:15 GMT 2011","Mon Oct 10 23:24:15 GMT 2011","2011/10/10 23:25:12 +0000","","","66","100% (6/6)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","striped","blue","dotted","green","pattern","color","2","1","3","cloud","green","dotted","cloud","green","striped","cloud","blue","striped","2","1","0","50","50"
"2QFBNVP3TVOKONLJ16P7WEOZ99N03S","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:55 GMT 2011","1","","600","604800","Sun Oct 23 23:16:55 GMT 2011","1116","","25PX2Q45UUKQ7RMNE1SNY8OI1UVBTB","A1CACMTLA4XX5P","Approved","Wed Oct 05 03:45:35 GMT 2011","Wed Oct 05 03:46:28 GMT 2011","Wed Oct 12 03:46:28 GMT 2011","2011/10/12 03:50:00 +0000","","","53","100% (3/3)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0045.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","33","34","33"
"2SLQ39Z0B6UT7ZZ4A0JT1RKGJ7OMXO","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:45 GMT 2011","1","","600","604800","Sun Oct 23 23:16:45 GMT 2011","654","","2X7SVGULF395BPCNC66S9NYPLQ3OAQ","A3QHF9GJ3FW4NH","Approved","Sat Oct 08 21:28:18 GMT 2011","Sat Oct 08 21:29:27 GMT 2011","Sat Oct 15 21:29:27 GMT 2011","2011/10/15 21:30:08 +0000","","","69","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond5-img0046.jpg","striped","circle","dotted","square","pattern","shape","2","1","1","circle","red","striped","square","red","striped","square","red","dotted","2","1","49","51",""
"2NA8SV7WGKCCEER38FU3SHAPKF9R1Q","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:16:55 GMT 2011","1","","600","604800","Sun Oct 23 23:16:55 GMT 2011","1248","","2TS11K274J793J26XDE4CUXHD4QDFZ","A1YDEJ4X9BAFDR","Approved","Tue Oct 04 18:27:15 GMT 2011","Tue Oct 04 18:28:38 GMT 2011","Tue Oct 11 18:28:38 GMT 2011","2011/10/11 18:32:06 +0000","","","83","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0046.jpg","circle","striped","square","dotted","shape","pattern","3","3","2","circle","red","striped","circle","red","striped","circle","red","striped","3","3","33.33","33.33","33.33"
