"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.adj1val","Answer.adj2val","Answer.answer1","Answer.answer2","Approve","Reject"
"27L9Z0B6UTO6CXKVOYMRQGPWM73OZ4","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","770","","2EAXKO2L92HEVPG6T8POICF2EY5FE9","A2ER78SYGNXUZ9","Approved","Fri Oct 07 16:24:09 GMT 2011","Fri Oct 07 16:25:30 GMT 2011","Fri Oct 14 16:25:30 GMT 2011","2011/10/14 16:30:55 +0000","","","81","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0027.jpg","blue","square","green","circle","color","shape","3","3","1","square","blue","solid","square","blue","solid","square","blue","solid","$50","$50","",""
"2TFKNQY2RCJKPW5VA88R6KUI4173SJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:40 GMT 2011","1","","600","604800","Sun Oct 23 23:47:40 GMT 2011","1377","","273AT2D5NQYNO89QWO75ZYMPDJX845","A33S9PTJI1N8BQ","Approved","Tue Oct 04 04:51:42 GMT 2011","Tue Oct 04 04:53:01 GMT 2011","Tue Oct 11 04:53:01 GMT 2011","2011/10/11 04:55:15 +0000","","","79","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0037.jpg","square","blue","circle","green","shape","color","2","1","1","square","blue","solid","square","green","solid","circle","green","solid","25","75","3","1"
"2ZS0RYNJ92NJ3F657RAT0HYWWRSA5L","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","562","","28349F9SSSHXKUPOJXK5N5FALN0TX0","A2UNQAI5MDCKYG","Rejected","Sun Oct 09 19:47:10 GMT 2011","Sun Oct 09 19:47:43 GMT 2011","Sun Oct 16 12:47:43 PDT 2011","","Thu Oct 13 11:34:05 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","33","6% (2/35)","3% (1/34)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0028.jpg","dotted","circle","striped","square","pattern","shape","3","3","3","circle","red","dotted","circle","red","dotted","circle","red","dotted","50","50","3","3"
"2ZS0RYNJ92NJ3F657RAT0HYWWRSA5L","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","562","","2QMLF395SW6NZULSZSPNPBYH4QSSE3","A9AT7FK65P0JB","Approved","Fri Oct 14 17:47:25 GMT 2011","Fri Oct 14 17:48:42 GMT 2011","Fri Oct 21 10:48:42 PDT 2011","Mon Oct 17 10:09:49 PDT 2011","","","77","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0028.jpg","dotted","circle","striped","square","pattern","shape","3","3","3","circle","red","dotted","circle","red","dotted","circle","red","dotted","x","","3","3"
"26AI2KYEPLSPQYQLIBNJ9OAHKPOOUF","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:40 GMT 2011","1","","600","604800","Sun Oct 23 23:47:40 GMT 2011","1093","","2XBKM05BMJTU0R22CYG9XA7U6QYJEX","A3MZQF9FS0ABE2","Approved","Wed Oct 05 05:01:19 GMT 2011","Wed Oct 05 05:02:47 GMT 2011","Wed Oct 12 05:02:47 GMT 2011","2011/10/12 05:05:04 +0000","","","88","36% (5/14)","36% (5/14)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0038.jpg","blue","square","green","circle","color","shape","2","1","3","circle","green","solid","circle","blue","solid","square","blue","solid","color","dot","2","1"
"29DGULF395SWPGM1BXUN4NJBSQ0CQ2","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1120","","22NQ8H88MQU64YUBRH91XXX6BB9S9O","A29IAD2FNB2RNE","Approved","Wed Oct 05 03:22:09 GMT 2011","Wed Oct 05 03:23:03 GMT 2011","Wed Oct 12 03:23:03 GMT 2011","2011/10/12 03:37:44 +0000","","","54","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0029.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","50","50","3","3"
"2SVPGFL6VCPWI2XN919O11S7MY16LE","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:40 GMT 2011","1","","600","604800","Sun Oct 23 23:47:40 GMT 2011","1414","","2WGFXRDS4IC1XRJNTO6M71A4JI6YVU","A20O9BEKNPWOTZ","Approved","Tue Oct 04 03:01:05 GMT 2011","Tue Oct 04 03:02:56 GMT 2011","Tue Oct 11 03:02:56 GMT 2011","2011/10/11 03:05:22 +0000","","","111","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0039.jpg","circle","blue","square","green","shape","color","2","1","2","circle","green","solid","circle","blue","solid","square","green","solid","75","25","2","1"
"2YQMZ9O9Z6KWNSSAVM8RXLFQUZM2B7","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1094","","2WIU6L5OBVCIKK3X0F9JL7GW3B9ZGD","AA36SXSO8WM85","Approved","Thu Oct 06 10:02:28 GMT 2011","Thu Oct 06 10:03:45 GMT 2011","Thu Oct 13 10:03:45 GMT 2011","2011/10/13 10:05:08 +0000","","","77","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0030.jpg","circle","green","square","blue","shape","color","3","3","3","circle","green","solid","circle","green","solid","circle","green","solid","50","50","3","3"
"2YQMZ9O9Z6KWNSSAVM8RXLFQUZM2B7","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1094","","2YFNVRH1KHO9X9XB3BEVFLKY8RZQZ1","A3MZQF9FS0ABE2","Rejected","Wed Oct 05 04:59:06 GMT 2011","Wed Oct 05 05:00:06 GMT 2011","Wed Oct 12 05:00:06 GMT 2011","","2011/10/05 17:05:21 +0000","","60","36% (5/14)","36% (5/14)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0030.jpg","circle","green","square","blue","shape","color","3","3","3","circle","green","solid","circle","green","solid","circle","green","solid","","dot","3","3"
"2808IUB2YU982AYTHGUL6FBJ3TM8KZ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","954","","25IVJ8EBDPGF4Z1CL1Q9XNDYJNFF0M","ANL1LJGTZ30EX","Approved","Wed Oct 05 23:44:06 GMT 2011","Wed Oct 05 23:46:37 GMT 2011","Wed Oct 12 23:46:37 GMT 2011","2011/10/12 23:50:12 +0000","","","151","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0031.jpg","square","blue","circle","green","shape","color","3","3","1","square","blue","solid","square","blue","solid","square","blue","solid","60","40","5","3"
"2MCUKQOYGNIWKGY8KLR167SVALQHZA","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","815","","2QHGSNTL0XULA9TT7OUMSDX7HVVM0J","A2PG1NUKS0WYPK","Approved","Fri Oct 07 02:23:47 GMT 2011","Fri Oct 07 02:25:44 GMT 2011","Fri Oct 14 02:25:44 GMT 2011","2011/10/14 02:30:20 +0000","","","117","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0032.jpg","blue","dotted","green","striped","color","pattern","3","3","2","cloud","blue","dotted","cloud","blue","dotted","cloud","blue","dotted","25","75","3","1"
"2BI0OQKKA4IIB1Y2Q7X86EW06B6ZZH","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1155","","2SL3HVWAVKI6LGPQY6Y2599SIZMGOR","A22R1IJTZV9QYA","Approved","Wed Oct 05 01:41:41 GMT 2011","Wed Oct 05 01:42:55 GMT 2011","Wed Oct 12 01:42:55 GMT 2011","2011/10/12 01:45:21 +0000","","","74","100% (3/3)","100% (3/3)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0033.jpg","dotted","circle","striped","square","pattern","shape","3","3","3","circle","red","dotted","circle","red","dotted","circle","red","dotted","50","50","3","3"
"2E2O2L92HECWTZ33UT3CL0CPZVVGHJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","588","","2E3LYHVI44OSLDRU4IEE5SBCROIX3I","A2L87UXUYFAJ90","Approved","Sun Oct 09 17:51:28 GMT 2011","Sun Oct 09 17:53:27 GMT 2011","Sun Oct 16 17:53:27 GMT 2011","2011/10/16 17:56:48 +0000","","","119","100% (2/2)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0040.jpg","dotted","square","striped","circle","pattern","shape","2","1","3","circle","red","dotted","circle","red","striped","square","red","dotted","20","80","2","2"
"2NJ8N46UXFCDNY3CAYEDYNTKCY1TR2","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","1035","","273AT2D5NQYNO89QWO75ZYMPDSB841","A2BV4490E3X69S","Approved","Wed Oct 05 13:10:28 GMT 2011","Wed Oct 05 13:11:41 GMT 2011","Wed Oct 12 13:11:41 GMT 2011","2011/10/12 13:15:01 +0000","","","73","100% (45/45)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0041.jpg","striped","green","dotted","blue","pattern","color","2","1","1","cloud","green","striped","cloud","blue","dotted","cloud","blue","striped","50","50","2","1"
"2J1E1M7PKK9LAPCOVF30ALZXJW6ZSC","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:40 GMT 2011","1","","600","604800","Sun Oct 23 23:47:40 GMT 2011","911","","2CXL8I9NZW6HXSCOA9HWDT88BHGVL6","A2660ITVIPV7VG","Approved","Thu Oct 06 08:02:33 GMT 2011","Thu Oct 06 08:04:46 GMT 2011","Thu Oct 13 08:04:46 GMT 2011","2011/10/13 08:05:01 +0000","","","133","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0042.jpg","green","dotted","blue","striped","color","pattern","2","1","3","cloud","green","striped","cloud","blue","striped","cloud","green","dotted","50","50","20","14"
"2H9YNJ92NJKMJYHMFYLH4W2GN087CZ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","115","","2598MZ9O9Z6KFX5M648HXRLHTKFA1M","AKDXDUOMK3XVD","Approved","Sun Oct 16 06:45:11 GMT 2011","Sun Oct 16 06:47:24 GMT 2011","Sat Oct 22 23:47:24 PDT 2011","Mon Oct 17 10:09:54 PDT 2011","","","133","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0034.jpg","dotted","green","striped","blue","pattern","color","3","3","2","cloud","green","dotted","cloud","green","dotted","cloud","green","dotted","50","50","3","3"
"22M2J1LY58B7L0S0EL6KND16SQQR6P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1288","","20ZQ67051QKC6K72PV313MGK3K0ZFI","A2PIKK47W9KKHF","Approved","Mon Oct 17 05:19:43 GMT 2011","Mon Oct 17 05:20:07 GMT 2011","Sun Oct 23 22:20:07 PDT 2011","Mon Oct 17 10:10:47 PDT 2011","","","24","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0035.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","75","25","3","3"
"22M2J1LY58B7L0S0EL6KND16SQQR6P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1288","","21FDWIOV1S7S6WJTCZS34DZAOYCJYD","A3726B8Y0P4Y1","Rejected","Tue Oct 04 16:21:34 GMT 2011","Tue Oct 04 16:21:54 GMT 2011","Tue Oct 11 09:21:54 PDT 2011","","Wed Oct 05 10:05:20 PDT 2011","The instructions clearly state to do the HIT only once. Since you completed the HIT multiple times, I have to reject your submission.","20","20% (2/10)","20% (2/10)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0035.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","50","50","3","3"
"22M2J1LY58B7L0S0EL6KND16SQQR6P","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","1288","","22LLB3L0FBJ91HHJAOIE1E5TROLXL0","A1Q0YIJ9RAX2X6","Rejected","Wed Oct 12 16:12:40 GMT 2011","Wed Oct 12 16:12:52 GMT 2011","Wed Oct 19 09:12:52 PDT 2011","","Thu Oct 13 11:34:07 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","12","0% (0/16)","0% (0/16)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0035.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","","3","3","3"
"2HUOK2JE1M7P3DFLN1XO5AC0YWXOV4","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","37","","2GJLPHIT3HVWTOQI27EJW2195Q7JBF","A19NZ7OPP76K4H","Submitted","Mon Oct 17 21:42:10 GMT 2011","Mon Oct 17 21:43:23 GMT 2011","Mon Oct 24 14:43:23 PDT 2011","","","","73","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0043.jpg","circle","dotted","square","striped","shape","pattern","2","1","3","square","red","striped","circle","red","striped","circle","red","dotted","25","75","2","1"
"24BBJ3MMDX5F80T6YP8BFMDXITWDZW","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:50 GMT 2011","1","","600","604800","Sun Oct 23 23:47:50 GMT 2011","355","","2O3DPGFL6VCPFSFRJINIUV1U9JF5KS","A13YOS9VKM81YO","Approved","Tue Oct 11 14:35:29 GMT 2011","Tue Oct 11 14:36:08 GMT 2011","Tue Oct 18 07:36:08 PDT 2011","Mon Oct 17 10:10:28 PDT 2011","","","39","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0036.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","50","50","3","3"
"2DMZMAZHHRRLYJ6OJSMRN1KHIKDCLD","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","1442","","2AKPW1INMHGY9XP3JF26HFMHGAKI5D","A6WOEIYATSRK2","Approved","Tue Oct 04 01:51:53 GMT 2011","Tue Oct 04 01:54:28 GMT 2011","Tue Oct 11 01:54:28 GMT 2011","2011/10/11 01:55:47 +0000","","","155","100% (3/3)","100% (3/3)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0044.jpg","square","dotted","circle","striped","shape","pattern","2","1","3","square","red","striped","circle","red","striped","square","red","dotted","1","99","3","15"
"2CUNHMVHVKCJJU7KYCVJD9KQQH053K","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:51 GMT 2011","1","","600","604800","Sun Oct 23 23:47:51 GMT 2011","854","","2OGZFYQS1CST5HLXNIJ4OC1G0HHNKS","A2RGHKTWO4CSJE","Approved","Thu Oct 06 20:28:34 GMT 2011","Thu Oct 06 20:31:13 GMT 2011","Thu Oct 13 20:31:13 GMT 2011","2011/10/13 20:36:01 +0000","","","159","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond1-img0037.jpg","circle","dotted","square","striped","shape","pattern","3","3","2","circle","red","dotted","circle","red","dotted","circle","red","dotted","75","25","45","42"
"2PAV7WGKCCVL4WIAZ8DHGPQ46KL3T8","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","731","","23QMNCWYB49FSLYSD2S1PONUVG5NRT","A1UH1V3RHAOG3G","Rejected","Sat Oct 08 00:04:31 GMT 2011","Sat Oct 08 00:05:18 GMT 2011","Fri Oct 14 17:05:18 PDT 2011","","Thu Oct 13 11:34:09 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","47","0% (0/4)","0% (0/4)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","square","blue","circle","green","shape","color","2","1","2","square","green","solid","square","blue","solid","circle","green","solid","50","50","2","1"
"2PAV7WGKCCVL4WIAZ8DHGPQ46KL3T8","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","731","","25CI62NJQ217LSF9MMXBQLCXH3VVN6","A1FKGTCSH9JUM9","Submitted","Mon Oct 17 22:16:21 GMT 2011","Mon Oct 17 22:17:56 GMT 2011","Mon Oct 24 15:17:56 PDT 2011","","","","95","100% (1/1)","0% (0/0)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","square","blue","circle","green","shape","color","2","1","2","square","green","solid","square","blue","solid","circle","green","solid","75","25","3","1"
"2PAV7WGKCCVL4WIAZ8DHGPQ46KL3T8","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","731","","2V7395SW6NG1YL9NUSAB4F1H2CBGUP","A9YTKMZ24W158","Rejected","Sun Oct 16 04:49:45 GMT 2011","Sun Oct 16 04:50:35 GMT 2011","Sat Oct 22 21:50:35 PDT 2011","","Mon Oct 17 10:09:40 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","50","67% (6/9)","40% (2/5)","0% (0/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","square","blue","circle","green","shape","color","2","1","2","square","green","solid","square","blue","solid","circle","green","solid","50","50","4","1"
"243VWJ5OPB0YE958URNBDEP9OE04WL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","846","","20SONNVRH1KH72KGNGY6TV9NM1BOX9","A11OZXYQWPPV3I","Rejected","Thu Oct 06 20:58:11 GMT 2011","Thu Oct 06 20:58:45 GMT 2011","Thu Oct 13 13:58:45 PDT 2011","","Thu Oct 13 11:34:08 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","34","0% (0/2)","0% (0/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0046.jpg","striped","circle","dotted","square","pattern","shape","2","1","2","square","red","striped","circle","red","striped","square","red","dotted","90","10","2","1"
"243VWJ5OPB0YE958URNBDEP9OE04WL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:47:41 GMT 2011","1","","600","604800","Sun Oct 23 23:47:41 GMT 2011","846","","2R5M25L8I9NZFZNEVBFEAQW9WSZSIU","A39GBYSW1XITS1","Approved","Sun Oct 16 07:08:56 GMT 2011","Sun Oct 16 07:10:28 GMT 2011","Sun Oct 23 00:10:28 PDT 2011","Mon Oct 17 10:10:44 PDT 2011","","","92","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type3-03-Oct-2011-03-Oct-2011-cond5-img0046.jpg","striped","circle","dotted","square","pattern","shape","2","1","2","square","red","striped","circle","red","striped","square","red","dotted","0","100","2","15"
