"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.answer1","Answer.answer2","Answer.obj1val","Answer.obj2val","Answer.obj3val","Approve","Reject"
"26QJVCNHMVHV35P0X6B2D4J75K920L","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:44 GMT 2011","1","","600","604800","Mon Nov 07 17:22:44 GMT 2011","96","","2C55NQYN5F3QJCM5P3DNIWYDABQ8CT","A2SVYYNPQTVTA8","Approved","Sun Oct 30 18:25:27 GMT 2011","Sun Oct 30 18:26:24 GMT 2011","Sun Nov 06 18:26:24 GMT 2011","2011/11/06 18:30:26 +0000","","","57","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0012.jpg","blue","circle","green","square","color","shape","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","","100",""
"2H6NNVRH1KHOS7MR7CXN19LKS7EPYU","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","111","","25CCJ011K27420FKM1X1EN480YPACW","A1FSXG20P1QEJU","Approved","Sun Oct 30 14:42:47 GMT 2011","Sun Oct 30 14:43:10 GMT 2011","Sun Nov 06 14:43:10 GMT 2011","2011/11/06 14:45:00 +0000","","","23","100% (12/12)","100% (12/12)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0017.jpg","blue","dotted","green","striped","color","pattern","1","1","1","cloud","blue","dotted","cloud","green","striped","cloud","green","striped","1","1","33","34","33"
"2RHHHRRLFQ0O6G1RD6BHU9EGNBPPGX","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:44 GMT 2011","1","","600","604800","Mon Nov 07 17:22:44 GMT 2011","290","","2Z5OBDDP8PJW3NJD42DB9Q3B4SEF4B","AHELH88A9SJ88","Submitted","Fri Oct 28 18:01:42 GMT 2011","Fri Oct 28 18:03:23 GMT 2011","Fri Nov 04 11:03:23 PDT 2011","","","","101","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0013.jpg","striped","blue","dotted","green","pattern","color","3","3","1","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","50","25","25"
"2TOSK9RJ85OZ1SKHIF1PSOOQ1EEU6W","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","104","","2GZD1X3V0FK0VHQ2FJSMDPKMFM7LEO","A5FRBXA72KL5T","Submitted","Sun Oct 30 16:20:23 GMT 2011","Sun Oct 30 16:22:09 GMT 2011","Sun Nov 06 08:22:09 PST 2011","","","","106","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0018.jpg","circle","striped","square","dotted","shape","pattern","1","1","2","square","red","dotted","circle","red","striped","square","red","dotted","28","7","40","30","30"
"2XO7D1X3V0FKJ5UKYO51S7PKG93KDH","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:44 GMT 2011","1","","600","604800","Mon Nov 07 17:22:44 GMT 2011","167","","2UEN9U8P9Y38CP2XE8JU4IM2OQ6FW0","A1UNEJ6NUBFT3R","Approved","Sat Oct 29 20:52:11 GMT 2011","Sat Oct 29 20:53:28 GMT 2011","Sat Nov 05 20:53:28 GMT 2011","2011/11/05 20:55:35 +0000","","","77","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0014.jpg","circle","blue","square","green","shape","color","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","33","34","33"
"2LRF9SSSHX112HTSPA85L8J4KPJVZC","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:44 GMT 2011","1","","600","604800","Mon Nov 07 17:22:44 GMT 2011","149","","22TCSTMOFXRDBXOCXJPDTXJHRZBQTV","A9HB8TEOJC96I","Approved","Sun Oct 30 01:16:49 GMT 2011","Sun Oct 30 01:17:55 GMT 2011","Sun Nov 06 01:17:55 GMT 2011","2011/11/06 01:20:27 +0000","","","66","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0015.jpg","dotted","square","striped","circle","pattern","shape","3","3","1","square","red","dotted","square","red","dotted","square","red","dotted","3","3","33.33","33.33","33.33"
"2KLFDEY5COW049XZZD3RLLC6RNC3UZ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","223","","2YP7H57DZKPFXXKG9M4M85LAN3A2CF","A3TQHPF5GAERTO","Submitted","Sat Oct 29 04:33:47 GMT 2011","Sat Oct 29 04:35:00 GMT 2011","Fri Nov 04 21:35:00 PDT 2011","","","","73","100% (4/4)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0019.jpg","square","blue","circle","green","shape","color","1","1","1","square","blue","solid","circle","green","solid","circle","green","solid","1","1","50","25","25"
"2A30XULRGNTB2WSM92WFV7N6YKZ5RN","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","260","","2NE25L8I9NZWPAKZ2T54WW7VDYUTJ6","A3J7YIYE7WEELP","Approved","Fri Oct 28 21:13:34 GMT 2011","Fri Oct 28 21:14:13 GMT 2011","Fri Nov 04 21:14:13 GMT 2011","2011/11/04 21:15:42 +0000","","","39","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0020.jpg","green","striped","blue","dotted","color","pattern","1","1","1","cloud","green","striped","cloud","blue","dotted","cloud","blue","dotted","1","1","20","40","40"
"2FQE4BLYHVI4NHY2GQL8JNEZOBS0U1","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","268","","2BLHV8ER9Y8T6DOMVXD5QFHU7G0R4T","AI2GXFO5FLLZ1","Submitted","Fri Oct 28 19:39:49 GMT 2011","Fri Oct 28 19:40:59 GMT 2011","Fri Nov 04 12:40:59 PDT 2011","","","","70","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0016.jpg","blue","dotted","green","striped","color","pattern","3","3","3","cloud","blue","dotted","cloud","blue","dotted","cloud","blue","dotted","3","3","45","25","30"
"2J2YEPLSP75K4FCWF8FANQEQRJ8XRO","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","82","","2GGQ1SNQQ7Q6QTB1MP3NX12VWER8S2","AE21TJZOINF5V","Approved","Sun Oct 30 20:43:25 GMT 2011","Sun Oct 30 20:44:55 GMT 2011","Sun Nov 06 20:44:55 GMT 2011","2011/11/06 20:45:09 +0000","","","90","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0021.jpg","striped","green","dotted","blue","pattern","color","1","1","3","cloud","blue","dotted","cloud","blue","dotted","cloud","green","striped","1","1","","b",""
"2OZ57DZKPFE4X9JH9RT5R8I9JZEE4E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","42","","2Y4CF0CP5KXPCBTIE2PGAPM9T4LXWB","A29P7EN1LQ3Y12","Approved","Mon Oct 31 13:33:07 GMT 2011","Mon Oct 31 13:34:02 GMT 2011","Mon Nov 07 13:34:02 GMT 2011","2011/11/07 13:35:50 +0000","","","55","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0017.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","3","3","25","50","25"
"2SKYU98JHSTLUWR0BGA9OOBJAJ9PDN","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","88","","27UQ45UUKQOYZGOWXSJ8UG0369BDVB","A38XD7XKODMQO9","Submitted","Sun Oct 30 19:49:12 GMT 2011","Sun Oct 30 19:51:15 GMT 2011","Sun Nov 06 11:51:15 PST 2011","","","","123","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0022.jpg","circle","striped","square","dotted","shape","pattern","1","1","3","square","red","dotted","square","red","dotted","circle","red","striped","29","1","33","33","34"
"2JV21O3W5XH02IVSE7BYKPLSL7NHB3","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","98","","2JUNJKM05BMJCNNYS77TV9RCDTVCHP","A3W0LYSLH6QN8A","Submitted","Sun Oct 30 17:29:20 GMT 2011","Sun Oct 30 17:30:35 GMT 2011","Sun Nov 06 09:30:35 PST 2011","","","","75","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0018.jpg","green","square","blue","circle","color","shape","3","3","1","square","green","solid","square","green","solid","square","green","solid","3","3","33","33","34"
"2F6CCF0CP5KX8MONENOYM4PM3NGWVO","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","5","","2O8OOGQSCM6IT38SANLU000QWZKGG6","A5R0NQCWSPEJ9","Approved","Tue Nov 01 16:43:34 GMT 2011","Tue Nov 01 16:44:11 GMT 2011","Tue Nov 08 16:44:11 GMT 2011","2011/11/08 16:45:09 +0000","","","37","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0023.jpg","square","striped","circle","dotted","shape","pattern","1","1","3","circle","red","dotted","circle","red","dotted","square","red","striped","1","1","40","40","20"
"2ZRNZW6HEZ6OXXWW3YZ6FGUMY1JZPW","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","233","","2ZYAUC26DG67WU33R56K6COM7CNC5A","A377G0GQHF7LUX","Approved","Sat Oct 29 01:57:26 GMT 2011","Sat Oct 29 01:58:52 GMT 2011","Sat Nov 05 01:58:52 GMT 2011","2011/11/05 02:01:08 +0000","","","86","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0019.jpg","circle","striped","square","dotted","shape","pattern","3","3","3","circle","red","striped","circle","red","striped","circle","red","striped","3","3","33","40","27"
"2CQER9Y8TNKI5SYM1P6HY2OMWPYU7V","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","207","","2IF46UXFCD45G5KTJIJNZKIP8PMVTM","ANCVIY9XKQ8KY","Approved","Sat Oct 29 11:28:51 GMT 2011","Sat Oct 29 11:29:11 GMT 2011","Sat Nov 05 11:29:11 GMT 2011","2011/11/05 11:30:05 +0000","","","20","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0024.jpg","dotted","square","striped","circle","pattern","shape","1","1","1","square","red","dotted","circle","red","striped","circle","red","striped","1","1","34","33","33"
"25XXRDS4IC1EH6TXFKD17A2IRYMWZO","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","288","","22HW1INMHGYQNC9N6GXBLMFHTQ1J63","A2ZFVQOKF1VGPQ","Submitted","Fri Oct 28 18:09:08 GMT 2011","Fri Oct 28 18:10:57 GMT 2011","Fri Nov 04 11:10:57 PDT 2011","","","","109","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0020.jpg","blue","circle","green","square","color","shape","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","33","34","33"
"25TDDP8PJWKUW6EXIGUQ99Z076CH6I","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:37 GMT 2011","1","","600","604800","Mon Nov 07 17:22:37 GMT 2011","184","","2UQEPLSP75KL5Z2JZT1HWEQXOO6YS7","A13O5NTWEZHEYB","Submitted","Sat Oct 29 16:13:27 GMT 2011","Sat Oct 29 16:16:36 GMT 2011","Sat Nov 05 09:16:36 PDT 2011","","","","189","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0025.jpg","blue","dotted","green","striped","color","pattern","1","1","1","cloud","blue","dotted","cloud","green","striped","cloud","green","striped","","","","100",""
"2ZRNZW6HEZ6OXXWW3YZ6FGUMY1IPZL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","257","","2ADWSBRI8IUBLR094O8SZLB5QS43F0","A3QQHGMVBWDB1F","Approved","Fri Oct 28 21:43:12 GMT 2011","Fri Oct 28 21:44:43 GMT 2011","Fri Nov 04 21:44:43 GMT 2011","2011/11/04 21:45:19 +0000","","","91","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0026.jpg","circle","dotted","square","striped","shape","pattern","1","1","2","square","red","striped","circle","red","dotted","square","red","striped","15","1","0","100","0"
"2UCCF806UFBNYL1GQQ63F5SW2NYE0Y","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","182","","24DF395SW6NGK8Y3J3EJHYF3KWYFTK","A2FML6RZV9VH2M","Approved","Sat Oct 29 17:03:32 GMT 2011","Sat Oct 29 17:04:56 GMT 2011","Sat Nov 05 17:04:56 GMT 2011","2011/11/05 17:05:05 +0000","","","84","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0027.jpg","dotted","green","striped","blue","pattern","color","1","1","2","cloud","blue","striped","cloud","green","dotted","cloud","blue","striped","1","1","25","25","50"
"28K4SMEZZ2MI3FT9QDG9438TSWG4LS","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","81","","2IBHSTLB3L0FUCFIKGAEPREXK7IIU1","A20WE9ZCZZOK8Y","Approved","Sun Oct 30 20:49:57 GMT 2011","Sun Oct 30 20:51:58 GMT 2011","Sun Nov 06 20:51:58 GMT 2011","2011/11/06 20:55:07 +0000","","","121","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0028.jpg","square","dotted","circle","striped","shape","pattern","1","1","3","circle","red","striped","circle","red","striped","square","red","dotted","1","1","25","25","50"
"2ALHVWAVKI626CW2XCTZF9QH2B2PHW","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","54","","24QT3DHJHP4BW6QG03ZRYX9Z9JXV2X","A2CCKP4SVW7W0M","Approved","Mon Oct 31 02:55:53 GMT 2011","Mon Oct 31 02:56:59 GMT 2011","Mon Nov 07 02:56:59 GMT 2011","2011/11/07 03:00:00 +0000","","","66","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0021.jpg","striped","blue","dotted","green","pattern","color","3","3","3","cloud","blue","striped","cloud","blue","striped","cloud","blue","striped","3","3","30","40","30"
"2JZECWA6X3YOV5L08UWK3PTIJI0MN6","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","129","","20N66RLPHIT30O2ARP968NJS7008GE","AIN96QSN27NER","Submitted","Sun Oct 30 05:29:02 GMT 2011","Sun Oct 30 05:30:01 GMT 2011","Sat Nov 05 22:30:01 PDT 2011","","","","59","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0029.jpg","striped","green","dotted","blue","pattern","color","1","1","1","cloud","green","striped","cloud","blue","dotted","cloud","blue","dotted","1","1","34","33","33"
"23B6YTWX4H3HLIH49E0GO6IJNBN3YX","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","128","","2YP7H57DZKPFXXKG9M4M85LAN8H2CW","ARFN62A0D9HYW","Submitted","Sun Oct 30 05:30:43 GMT 2011","Sun Oct 30 05:31:44 GMT 2011","Sat Nov 05 22:31:44 PDT 2011","","","","61","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0022.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","3","3","33","34","33"
"2JYTP9RA7S5W5UC9UXFFD0JMDLRXSC","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","231","","26UGTP9RA7S5FF7653JOL70LRA0WRN","AFMH601P0QVUK","Approved","Sat Oct 29 02:49:30 GMT 2011","Sat Oct 29 02:52:56 GMT 2011","Sat Nov 05 02:52:56 GMT 2011","2011/11/05 02:56:45 +0000","","","206","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0030.jpg","blue","square","green","circle","color","shape","1","1","3","circle","green","solid","circle","green","solid","square","blue","solid","1","1","25","25","50"
"2ZCUU00OQKKANBOS4XTU8680AWIWWY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:38 GMT 2011","1","","600","604800","Mon Nov 07 17:22:38 GMT 2011","107","","26UDIPDOBDDPRIPWGZ4DEXMD9RE0BP","AXEEPWP4KDNTN","Submitted","Sun Oct 30 15:04:46 GMT 2011","Sun Oct 30 15:06:03 GMT 2011","Sun Nov 06 07:06:03 PST 2011","","","","77","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond6-img0031.jpg","blue","striped","green","dotted","color","pattern","1","1","3","cloud","green","dotted","cloud","green","dotted","cloud","blue","striped","1","1","20","20","60"
"2GRO9Z6KW4ZMTSNHNWCFW0ONJV9E5J","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","45","","26KBRI8IUB2YD2EJDXKLH3L2LGIH53","A3JIB6ZP2MGNQT","Approved","Mon Oct 31 09:20:24 GMT 2011","Mon Oct 31 09:23:32 GMT 2011","Mon Nov 07 09:23:32 GMT 2011","2011/11/07 09:25:14 +0000","","","188","100% (3/3)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0023.jpg","striped","circle","dotted","square","pattern","shape","3","3","1","circle","red","striped","circle","red","striped","circle","red","striped","3","3","30","40","30"
"2QAKMT6YTWX40WN2LGVDF9GI2I10VQ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Fri Oct 28 17:22:45 GMT 2011","1","","600","604800","Mon Nov 07 17:22:45 GMT 2011","297","","2THPSI2KYEPLBID5GQD62J3QF8HSMO","A33L4ABGIP1ITJ","Approved","Fri Oct 28 17:31:31 GMT 2011","Fri Oct 28 17:32:35 GMT 2011","Fri Nov 04 17:32:35 GMT 2011","2011/11/04 17:36:08 +0000","","","64","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type2-03-Oct-2011-03-Oct-2011-cond1-img0024.jpg","striped","square","dotted","circle","pattern","shape","3","3","2","square","red","striped","square","red","striped","square","red","striped","3","3","34","33","33"
