"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.adj1notval","Answer.adj1val","Answer.adj2notval","Answer.adj2val","Answer.answer1","Answer.answer2","Approve","Reject"
"2DKDIPDOBDDPRIPWGZ4DEXMBX120BL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","1020","","2YP7H57DZKPFXXKG9M4M85LAJ5J2CO","A1M8AYAL3L8ACP","Approved","Wed Oct 05 15:28:05 GMT 2011","Wed Oct 05 15:29:10 GMT 2011","Wed Oct 12 15:29:10 GMT 2011","2011/10/12 15:30:10 +0000","","","65","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0042.jpg","square","striped","circle","dotted","shape","pattern","2","1","2","square","red","dotted","square","red","striped","circle","red","dotted","$5","$5","$85","$5","2","1"
"27JSNQQ7Q670OUWK8SI18TQCV8KUAM","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","812","","2PSOHOVR14IX3H8L578EIWA8ZA076A","A27D1L36PIJ8UD","Approved","Fri Oct 07 03:25:34 GMT 2011","Fri Oct 07 03:26:11 GMT 2011","Fri Oct 14 03:26:11 GMT 2011","2011/10/14 03:31:27 +0000","","","37","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0043.jpg","striped","green","dotted","blue","pattern","color","2","1","3","cloud","blue","dotted","cloud","blue","striped","cloud","green","striped","70","10","10","10","2","1"
"234EGOOGQSCMPBGAYX5I0UU0UZOEEK","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","337","","20W5UUKQOYGN1P7NODFG6109UN7XFT","AW2WU8YYMN5RL","Approved","Tue Oct 11 18:01:25 GMT 2011","Tue Oct 11 18:02:17 GMT 2011","Tue Oct 18 11:02:17 PDT 2011","Mon Oct 17 10:13:53 PDT 2011","","","52","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0044.jpg","blue","square","green","circle","color","shape","2","1","1","square","blue","solid","circle","green","solid","circle","blue","solid","50","0","0","50","2","1"
"2KD0FK0COK2JXUS7LPB9RRW6IA8JQM","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","945","","27MLRGNTBJ3M5635BUYNC2KJC8D8U8","A3921JMQDGZDIO","Approved","Thu Oct 06 01:01:27 GMT 2011","Thu Oct 06 01:02:43 GMT 2011","Thu Oct 13 01:02:43 GMT 2011","2011/10/13 01:06:08 +0000","","","76","75% (3/4)","50% (1/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","square","blue","circle","green","shape","color","2","1","2","square","green","solid","square","blue","solid","circle","green","solid","20","20","20","40","2","1"
"22H6R70G5R98W1P3RJYWYSTNSNFAQY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","450","","28L3DHJHP4BDWDM4UDIS39X5IP33WS","A2G0UFNZNO0COP","Approved","Mon Oct 10 20:12:48 GMT 2011","Mon Oct 10 20:14:00 GMT 2011","Mon Oct 17 13:14:00 PDT 2011","Mon Oct 17 10:15:30 PDT 2011","","","72","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0046.jpg","circle","striped","square","dotted","shape","pattern","2","1","3","circle","red","dotted","square","red","dotted","circle","red","striped","25","25","25","25","2","1"
"2SIHFL42J1LYO1H7YCD0OGFKBOZN2G","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","439","","2T85TYMNCWYBN2L9OXJH311LQA9KOT","A1GSQ7FKZ8YA2Q","Rejected","Mon Oct 10 20:39:51 GMT 2011","Mon Oct 10 20:41:05 GMT 2011","Mon Oct 17 13:41:05 PDT 2011","","Thu Oct 13 11:39:52 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","74","0% (0/7)","0% (0/7)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0047.jpg","blue","circle","green","square","color","shape","2","1","1","circle","blue","solid","square","blue","solid","square","green","solid","","","10","","2","1"
"2SIHFL42J1LYO1H7YCD0OGFKBOZN2G","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","439","","2UWF0OHOVR141QQOYQ02NECYDTE54K","A2HRI2OHL6849V","Approved","Sun Oct 16 21:13:11 GMT 2011","Sun Oct 16 21:15:38 GMT 2011","Sun Oct 23 14:15:38 PDT 2011","Mon Oct 17 10:15:23 PDT 2011","","","147","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0047.jpg","blue","circle","green","square","color","shape","2","1","1","circle","blue","solid","square","blue","solid","square","green","solid","50","0","0","50","2","1"
"2QFBNVP3TVOKONLJ16P7WEOZ99P30X","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","153","","20K1CSTMOFXRWLAI865YJNXLINISPS","A3RNQDRCMPPYFN","Approved","Thu Oct 13 05:41:51 GMT 2011","Thu Oct 13 05:43:04 GMT 2011","Wed Oct 19 22:43:04 PDT 2011","Mon Oct 17 10:13:46 PDT 2011","","","73","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0048.jpg","square","green","circle","blue","shape","color","2","1","2","square","blue","solid","square","green","solid","circle","blue","solid","0","0","50","50","2","1"
"2H1G5TYMNCWYUXFF5XJSNX11DZMNJ4","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","1097","","2BHC6SK9RJ857SOZAMDAGPMQPKG4SR","AZVJSVGEV4FAP","Approved","Wed Oct 05 04:48:33 GMT 2011","Wed Oct 05 04:49:37 GMT 2011","Wed Oct 12 04:49:37 GMT 2011","2011/10/12 04:50:07 +0000","","","64","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0049.jpg","square","green","circle","blue","shape","color","2","1","1","square","green","solid","square","blue","solid","circle","blue","solid","25","25","25","25","2","1"
"2F8S1CSTMOFXA6Y4EHSE4DNXDQKROE","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","895","","2GUNJQ2172Z9SJN67PCC1EBW35DYQH","A3OSD8UQYDKWIK","Approved","Thu Oct 06 14:18:39 GMT 2011","Thu Oct 06 14:19:43 GMT 2011","Thu Oct 13 14:19:43 GMT 2011","2011/10/13 14:20:03 +0000","","","64","100% (3/3)","100% (3/3)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond5-img0050.jpg","striped","blue","dotted","green","pattern","color","2","1","1","cloud","blue","striped","cloud","green","striped","cloud","green","dotted","20","40","20","20","2","1"
"2K9Y0LWSBRI81NH2UZ08PHSTFM20CS","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","298","","2Q5HDM25L8I96S26DJQ6UE4SY1HQGP","A37LN788HCMXSQ","Rejected","Wed Oct 12 01:28:44 GMT 2011","Wed Oct 12 01:30:36 GMT 2011","Tue Oct 18 18:30:36 PDT 2011","","Mon Oct 17 10:12:56 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","112","0% (0/2)","0% (0/2)","0% (0/2)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond6-img0001.jpg","green","striped","blue","dotted","color","pattern","1","1","2","cloud","blue","dotted","cloud","green","striped","cloud","blue","dotted","0","50","0","50","1","1"
"2K9Y0LWSBRI81NH2UZ08PHSTFM20CS","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","298","","2QHGSNTL0XULA9TT7OUMSDX7IIKM0J","A30CA4TK3FL6JT","Submitted","Tue Oct 18 03:40:20 GMT 2011","Tue Oct 18 03:42:38 GMT 2011","Mon Oct 24 20:42:38 PDT 2011","","","","138","0% (0/0)","0% (0/0)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond6-img0001.jpg","green","striped","blue","dotted","color","pattern","1","1","2","cloud","blue","dotted","cloud","green","striped","cloud","blue","dotted","0","50","0","50","1","1"
"2HFULRGNTBJ35FJX1KG7T62KBM87TI","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","1045","","2M8W40SPW1IN5AMYM9A3TAB8CAF1EU","A2K7AVZWEC9B14","Approved","Wed Oct 05 11:02:26 GMT 2011","Wed Oct 05 11:03:38 GMT 2011","Wed Oct 12 11:03:38 GMT 2011","2011/10/12 11:05:00 +0000","","","72","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond6-img0002.jpg","square","blue","circle","green","shape","color","1","1","2","circle","green","solid","square","blue","solid","circle","green","solid","25","25","25","25","1","1"
"2XNR98D8J3VEQPYSPSPCM3MCEJ8GWJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:46 GMT 2011","1","","600","604800","Sun Oct 23 23:49:46 GMT 2011","232","","2YI1SNQQ7Q67JY7QGHER72TSEYH9TX","A1X4S0769B7S3Z","Approved","Wed Oct 12 16:05:37 GMT 2011","Wed Oct 12 16:06:28 GMT 2011","Wed Oct 19 09:06:28 PDT 2011","Mon Oct 17 10:15:23 PDT 2011","","","51","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond6-img0003.jpg","square","striped","circle","dotted","shape","pattern","1","1","2","circle","red","dotted","square","red","striped","circle","red","dotted","20","5","50","25","1","1"
"26EZ9RNDWIOVKLDSJ84TMU13SOYFUL","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:51 GMT 2011","1","","600","604800","Sun Oct 23 23:49:51 GMT 2011","659","","2CBE1M7PKK9LAPCOVF30ALZZR0ASZP","A27V5DE2GA05TQ","Approved","Sat Oct 08 20:45:39 GMT 2011","Sat Oct 08 20:47:28 GMT 2011","Sat Oct 15 20:47:28 GMT 2011","2011/10/15 20:50:06 +0000","","","109","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0014.jpg","dotted","green","striped","blue","pattern","color","3","3","1","cloud","green","dotted","cloud","green","dotted","cloud","green","dotted","0","60","0","40","3","45"
"2OIG5R98D8J3E7DWOXKN4CG3GNIUEH","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","213","","22O1VP9746OQKLTQMCH6D053TWI0KN","A1LIIGO23GEV9O","Approved","Fri Oct 14 19:24:24 GMT 2011","Fri Oct 14 19:25:37 GMT 2011","Fri Oct 21 12:25:37 PDT 2011","Mon Oct 17 10:15:17 PDT 2011","","","73","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0015.jpg","striped","square","dotted","circle","pattern","shape","3","3","2","square","red","striped","square","red","striped","square","red","striped","0","50","0","50","3","3"
"2A30XULRGNTB2WSM92WFV7N6WVG5RO","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","138","","2I64BLYHVI447L8KHZZDTEZUEDVV1P","AXVZKOLI6O0MS","Approved","Thu Oct 13 13:08:35 GMT 2011","Thu Oct 13 13:09:20 GMT 2011","Thu Oct 20 06:09:20 PDT 2011","Mon Oct 17 10:13:57 PDT 2011","","","45","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0016.jpg","square","striped","circle","dotted","shape","pattern","3","3","2","square","red","striped","square","red","striped","square","red","striped","0","50","0","50","3","3"
"229GNTBJ3MMDGYLP3SX2QHB9GOWAW2","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","235","","2TOKUDD8XMB39WFZWGXUZO6V7N6ODN","A271UNVNDBYJCN","Approved","Fri Oct 14 11:32:32 GMT 2011","Fri Oct 14 11:33:13 GMT 2011","Fri Oct 21 04:33:13 PDT 2011","Mon Oct 17 10:15:17 PDT 2011","","","41","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0017.jpg","green","square","blue","circle","color","shape","3","3","2","square","green","solid","square","green","solid","square","green","solid","5","45","5","45","3","3"
"2R6O2GMMEGOOZJYCIB9AG2SEC5S99V","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","572","","276RSQV66RLP0BZ3D0NA1KI846W4CE","A2UNQAI5MDCKYG","Rejected","Sun Oct 09 19:40:55 GMT 2011","Sun Oct 09 19:42:03 GMT 2011","Sun Oct 16 12:42:03 PDT 2011","","Thu Oct 13 11:42:20 PDT 2011","The instructions clearly state to do only one ""Communication Game"" HIT. Since you completed the HIT multiple times, I have to reject your submission.","68","6% (2/35)","3% (1/34)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0018.jpg","circle","dotted","square","striped","shape","pattern","3","3","3","circle","red","dotted","circle","red","dotted","circle","red","dotted","10","10","10","70","3","3"
"2R6O2GMMEGOOZJYCIB9AG2SEC5S99V","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","572","","2WBUNU8LZ6R7J9BR5D48P3VGADP4K8","ARXPCPKL9UZV6","Approved","Sat Oct 15 19:32:31 GMT 2011","Sat Oct 15 19:33:40 GMT 2011","Sat Oct 22 12:33:40 PDT 2011","Mon Oct 17 10:13:55 PDT 2011","","","69","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0018.jpg","circle","dotted","square","striped","shape","pattern","3","3","3","circle","red","dotted","circle","red","dotted","circle","red","dotted","0","10","0","90","45","3"
"2Q2QW618N46UG8ID0AOCKTNDMYRPN5","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","259","","2JG9Z6KW4ZMAIANRNQ6Q6ONPXNZF6G","AN8II2VG05ZWN","Approved","Wed Oct 12 09:57:34 GMT 2011","Wed Oct 12 09:58:35 GMT 2011","Wed Oct 19 02:58:35 PDT 2011","Mon Oct 17 10:13:56 PDT 2011","","","61","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0019.jpg","green","striped","blue","dotted","color","pattern","3","3","1","cloud","green","striped","cloud","green","striped","cloud","green","striped","0","0","0","100","3","3"
"2IUSTMOFXRDSNBI1A34N3JFMVC8RUR","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","1057","","247J51Y7QEOZYRWSXHJTSOFZS8KFCF","A3DHBVX2WFBKQS","Approved","Wed Oct 05 10:51:14 GMT 2011","Wed Oct 05 10:51:36 GMT 2011","Wed Oct 12 10:51:36 GMT 2011","2011/10/12 10:55:02 +0000","","","22","69% (9/13)","69% (9/13)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0020.jpg","square","striped","circle","dotted","shape","pattern","3","3","1","square","red","striped","square","red","striped","square","red","striped","0","50","0","50","3","3"
"2DYKCCVLL3CAMWSH6UH4I9NQOIW7X1","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","141","","2OQ5COW0LGRZM1IRBQ361NU1ZVEY79","A10C940N87YU4A","Approved","Sat Oct 15 23:54:45 GMT 2011","Sat Oct 15 23:55:36 GMT 2011","Sat Oct 22 16:55:36 PDT 2011","Mon Oct 17 10:15:19 PDT 2011","","","51","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0021.jpg","circle","blue","square","green","shape","color","3","3","2","circle","blue","solid","circle","blue","solid","circle","blue","solid","","50","","50","3","3"
"28J4IXKO2L9207IW6BO34OCC9BBDCY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","1030","","20I7Q67051QKVGX1YYHC7XMIJWGYEJ","AHGJTOTIPCL8X","Approved","Wed Oct 05 14:14:20 GMT 2011","Wed Oct 05 14:15:14 GMT 2011","Wed Oct 12 14:15:14 GMT 2011","2011/10/12 14:20:31 +0000","","","54","100% (4/4)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0022.jpg","blue","circle","green","square","color","shape","3","3","3","circle","blue","solid","circle","blue","solid","circle","blue","solid","0","50","0","50","3","3"
"20CNU8LZ6R70ZYX94IZJ9VE7Q3RL5E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","114","","2E6GDHDM25L812TZSB8E56OG7APEOA","A2T27BBHLYI14E","Approved","Sun Oct 16 07:04:56 GMT 2011","Sun Oct 16 07:07:28 GMT 2011","Sun Oct 23 00:07:28 PDT 2011","Mon Oct 17 10:15:16 PDT 2011","","","152","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0023.jpg","green","striped","blue","dotted","color","pattern","3","3","2","cloud","green","striped","cloud","green","striped","cloud","green","striped","0","50","0","50","3","3"
"2AZV8ER9Y8TN3BSZORWKLHS2IXZ5SC","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","491","","2Q7L6VCPWZ9R662IK0SSDSN5FEWO9Y","AU4KK3OYS2UZF","Approved","Mon Oct 10 08:10:01 GMT 2011","Mon Oct 10 08:10:54 GMT 2011","Mon Oct 17 08:10:54 GMT 2011","2011/10/17 08:14:59 +0000","","","53","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0024.jpg","square","green","circle","blue","shape","color","3","3","2","square","green","solid","square","green","solid","square","green","solid","0","25","0","75","3","3"
"241KM05BMJTU0R22CYG9XA7SZ7KEJ5","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","30","","2X1U8P9Y38TWFQO3OZPIS0JVD8RYHC","A2U3BWHLCHI3OC","Submitted","Mon Oct 17 23:22:42 GMT 2011","Mon Oct 17 23:23:27 GMT 2011","Mon Oct 24 16:23:27 PDT 2011","","","","45","0% (0/0)","0% (0/0)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0025.jpg","square","striped","circle","dotted","shape","pattern","3","3","3","square","red","striped","square","red","striped","square","red","striped","","50","","50","3","3"
"2RVZXR24SMEZIVSIGRE908P9SE6H0H","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:49:52 GMT 2011","1","","600","604800","Sun Oct 23 23:49:52 GMT 2011","16","","2D9VWAVKI62N2J8137Q9FQH8EC3QI8","A13ZIZQ1RLSDKS","Submitted","Tue Oct 18 01:52:31 GMT 2011","Tue Oct 18 01:54:17 GMT 2011","Mon Oct 24 18:54:17 PDT 2011","","","","106","0% (0/0)","0% (0/0)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type4-03-Oct-2011-03-Oct-2011-cond1-img0026.jpg","square","dotted","circle","striped","shape","pattern","3","3","1","square","red","dotted","square","red","dotted","square","red","dotted","0","25","0","75","3","3"
