"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.img","Input.adj1","Input.adj2","Input.adj1not","Input.adj2not","Input.feature1","Input.feature2","Input.num_objs1","Input.num_objs2","Input.position","Input.obj1shape","Input.obj1color","Input.obj1pattern","Input.obj2shape","Input.obj2color","Input.obj2pattern","Input.obj3shape","Input.obj3color","Input.obj3pattern","Answer.adj1val","Answer.adj2val","Answer.answer1","Answer.answer2","Approve","Reject"
"2SVPGFL6VCPWI2XN919O11S7MYWL6O","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:38 GMT 2011","1","","600","604800","Sun Oct 23 23:06:38 GMT 2011","1154","","20YSVQ8H88MQDZR5KGMCO1RZYXM7QO","A3CWT5XX3NTUAD","Approved","Wed Oct 05 01:44:29 GMT 2011","Wed Oct 05 01:45:58 GMT 2011","Wed Oct 12 01:45:58 GMT 2011","2011/10/12 01:50:20 +0000","","","89","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0034.jpg","square","striped","circle","dotted","shape","pattern","2","1","2","square","red","dotted","square","red","striped","circle","red","dotted","99","1","10","1"
"29BLB3L0FBJ91HHJAOIE1E5RJ2UXLT","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:38 GMT 2011","1","","600","604800","Thu Oct 13 23:06:38 GMT 2011","592","","21KQV66RLPHICWNVSFMKO62PKBTE6J","AOVB3KCIIJLRJ","Approved","Mon Oct 03 23:18:11 GMT 2011","Mon Oct 03 23:18:55 GMT 2011","Mon Oct 10 23:18:55 GMT 2011","2011/10/10 23:20:05 +0000","","","44","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0035.jpg","blue","dotted","green","striped","color","pattern","2","1","3","cloud","green","striped","cloud","blue","striped","cloud","blue","dotted","0","100","2","1"
"2RJQP6AUC26DZZDDX2UV6FK06ZE92Z","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:46 GMT 2011","1","","600","604800","Sun Oct 23 23:06:46 GMT 2011","1398","","29R2MIKMN9U882434YNW3I3UVL8ARL","A2JZE9AT5FGXEJ","Approved","Tue Oct 04 03:52:58 GMT 2011","Tue Oct 04 03:54:00 GMT 2011","Tue Oct 11 03:54:00 GMT 2011","2011/10/11 03:55:03 +0000","","","62","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond1-img0047.jpg","circle","green","square","blue","shape","color","3","3","2","circle","green","solid","circle","green","solid","circle","green","solid","50","50","3","3"
"2XBP9RA7S5WMKZFYOT676JMHFLBTYZ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:46 GMT 2011","1","","600","604800","Sun Oct 23 23:06:46 GMT 2011","533","","2418JHSTLB3LJ8HJ5NFBPEJTGEVGSB","A1PGOVSI2TIB3R","Approved","Sun Oct 09 21:34:30 GMT 2011","Sun Oct 09 21:34:54 GMT 2011","Sun Oct 16 21:34:54 GMT 2011","2011/10/16 21:35:12 +0000","","","24","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond1-img0048.jpg","blue","square","green","circle","color","shape","3","3","3","square","blue","solid","square","blue","solid","square","blue","solid","","100","3","3"
"2JS1QP6AUC26W9C796O310FKUNI18L","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:38 GMT 2011","1","","600","604800","Sun Oct 23 23:06:38 GMT 2011","1315","","2LUYU98JHSTLUWR0BGA9OOBLF9VPDU","A3LWXCOW67PLLS","Approved","Tue Oct 04 15:02:37 GMT 2011","Tue Oct 04 15:04:23 GMT 2011","Tue Oct 11 15:04:23 GMT 2011","2011/10/11 15:05:19 +0000","","","106","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0036.jpg","square","dotted","circle","striped","shape","pattern","2","1","2","circle","red","striped","square","red","dotted","square","red","striped","1","1","2","14"
"2F736XBAT2D56J4N1KUQ6JG5N9G40E","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1275","","26UGTP9RA7S5FF7653JOL70LN7ARWI","A1HBTI15T4BA","Approved","Tue Oct 04 16:50:59 GMT 2011","Tue Oct 04 16:54:08 GMT 2011","Tue Oct 11 16:54:08 GMT 2011","2011/10/11 17:02:51 +0000","","","189","100% (2/2)","100% (2/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond1-img0049.jpg","dotted","green","striped","blue","pattern","color","3","3","3","cloud","green","dotted","cloud","green","dotted","cloud","green","dotted","apple","tree","3","45"
"2RIRYNJ92NJK5TBBIOKUNYW2A4J6BN","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1098","","2C8MMEGOOGQSVFCI6FTSKIUWVUCCCJ","A3MZQF9FS0ABE2","Approved","Wed Oct 05 04:51:16 GMT 2011","Wed Oct 05 04:53:00 GMT 2011","Wed Oct 12 04:53:00 GMT 2011","2011/10/12 04:55:13 +0000","","","104","36% (5/14)","36% (5/14)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0037.jpg","circle","striped","square","dotted","shape","pattern","2","1","2","circle","red","dotted","circle","red","striped","square","red","dotted","dotted","square","2","1"
"29QSV7WGKCCV4E9C68UMNAPQYN22S2","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1078","","28SLWSBRI8IUUV4U5DAHYTLD4FYE2R","A3PSPHE8QBX0EU","Approved","Wed Oct 05 06:39:50 GMT 2011","Wed Oct 05 06:41:47 GMT 2011","Wed Oct 12 06:41:47 GMT 2011","2011/10/12 07:05:35 +0000","","","117","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0038.jpg","circle","blue","square","green","shape","color","2","1","3","circle","green","solid","square","green","solid","circle","blue","solid","$7","$93","2","1"
"25RZ6KW4ZMAZ0AXRHKH0UNNVLSU7G3","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","272","","2M4F0CP5KXPT1GOIT374VM7P1BEXYY","A1M852SY36DON7","Approved","Thu Oct 13 19:46:51 GMT 2011","Thu Oct 13 19:47:20 GMT 2011","Thu Oct 20 12:47:20 PDT 2011","Mon Oct 17 10:06:00 PDT 2011","","","29","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0039.jpg","blue","striped","green","dotted","color","pattern","2","1","3","cloud","blue","dotted","cloud","green","dotted","cloud","blue","striped","95","5","2","1"
"2IANQQ7Q6705KJQCJWS2ZQC1RXABVJ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","650","","27ZH57DZKPFEN7MDDID2BL8KB27D3P","A1FH9DSFJVDVH2","Approved","Sat Oct 08 22:41:54 GMT 2011","Sat Oct 08 22:42:50 GMT 2011","Sat Oct 15 22:42:50 GMT 2011","2011/10/15 22:45:09 +0000","","","56","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond1-img0050.jpg","square","blue","circle","green","shape","color","3","3","1","square","blue","solid","square","blue","solid","square","blue","solid","95","5","3","3"
"2HZFL42J1LY5R4D23RRIMFKH7CZO32","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1014","","25EEC1PC6SK9ACE5K49ZKHMCBLK0O1","A3A6HA2KHZLXXY","Approved","Wed Oct 05 15:45:00 GMT 2011","Wed Oct 05 15:46:36 GMT 2011","Wed Oct 12 15:46:36 GMT 2011","2011/10/12 16:15:59 +0000","","","96","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0040.jpg","dotted","circle","striped","square","pattern","shape","2","1","3","square","red","striped","square","red","dotted","circle","red","dotted","20","80","1","28"
"241KM05BMJTU0R22CYG9XA7SZ7FJE5","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1208","","2UHEIB9BAWLS5QVQ10OUJ3MVSJWZ23","A1GGEH6S99CQE5","Approved","Tue Oct 04 21:16:01 GMT 2011","Tue Oct 04 21:18:16 GMT 2011","Tue Oct 11 21:18:16 GMT 2011","2011/10/11 21:20:37 +0000","","","135","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0001.jpg","green","square","blue","circle","color","shape","3","2","1","square","green","solid","square","green","solid","circle","green","solid","25","75","3","2"
"22H6R70G5R98W1P3RJYWYSTNSN9AQS","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1282","","2IPMB3Q39Z0BPNZO2YVE1STXSA3JUH","A1KGAOQDF1A11M","Approved","Tue Oct 04 16:35:44 GMT 2011","Tue Oct 04 16:36:53 GMT 2011","Tue Oct 11 16:36:53 GMT 2011","2011/10/11 16:40:47 +0000","","","69","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0041.jpg","striped","square","dotted","circle","pattern","shape","2","1","2","circle","red","striped","square","red","striped","circle","red","dotted","25","75","2","1"
"229GNTBJ3MMDGYLP3SX2QHB9GOQWAI","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1444","","28UAOO2GMMEG7HMQOHD6OAA4T0177J","A1UMY07MXGW47I","Approved","Tue Oct 04 01:48:53 GMT 2011","Tue Oct 04 01:49:46 GMT 2011","Tue Oct 11 01:49:46 GMT 2011","2011/10/11 01:52:13 +0000","","","53","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0002.jpg","blue","striped","green","dotted","color","pattern","3","2","3","cloud","blue","striped","cloud","blue","dotted","cloud","blue","striped","","100","3","2"
"2KGOCCF0CP5KGIZIJN9X4G4PGIFUVH","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1438","","2F3MJTUHYW2GCIFR6CJ52M18AKPJO6","A3DTJQ885YNBM0","Approved","Tue Oct 04 02:07:10 GMT 2011","Tue Oct 04 02:07:58 GMT 2011","Tue Oct 11 02:07:58 GMT 2011","2011/10/11 02:10:47 +0000","","","48","100% (3/3)","100% (3/3)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0042.jpg","striped","square","dotted","circle","pattern","shape","2","1","1","square","red","striped","circle","red","dotted","circle","red","striped","5","95","2","1"
"2I3Y58B727M019LKDIS64FSV9FOAVM","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","105","","28URCJK63ZVEMAX0GZ9AW9JN8C98XP","AII9R70UFBWF8","Approved","Sun Oct 16 07:59:03 GMT 2011","Sun Oct 16 08:00:40 GMT 2011","Sun Oct 23 01:00:40 PDT 2011","Mon Oct 17 10:05:41 PDT 2011","","","97","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0003.jpg","green","striped","blue","dotted","color","pattern","3","2","3","cloud","green","striped","cloud","green","dotted","cloud","green","striped","20","80","3","2"
"2UHXR24SMEZZLFOKIS0UEP9YXJN1IT","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1403","","2R6CWA6X3YOCV86CLABXVTIPJ5LNO7","A1UHXOLO6V51XY","Approved","Tue Oct 04 03:41:29 GMT 2011","Tue Oct 04 03:42:34 GMT 2011","Tue Oct 11 03:42:34 GMT 2011","2011/10/11 03:45:02 +0000","","","65","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0004.jpg","dotted","square","striped","circle","pattern","shape","3","2","2","circle","red","dotted","square","red","dotted","square","red","dotted","0","100","3","2"
"297W1INMHGYQNC9N6GXBLMFFI9RJ6K","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1167","","2Z5OBDDP8PJW3NJD42DB9Q3B0TG4F0","A3RLCGRXA34GC0","Approved","Wed Oct 05 00:46:00 GMT 2011","Wed Oct 05 00:46:51 GMT 2011","Wed Oct 12 00:46:51 GMT 2011","2011/10/12 00:50:32 +0000","","","51","100% (5/5)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0043.jpg","blue","striped","green","dotted","color","pattern","2","1","1","cloud","blue","striped","cloud","green","dotted","cloud","blue","dotted","90","10","2","1"
"2BR8JHSTLB3LJ8HJ5NFBPEJR867GSZ","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","163","","2GYRLPHIT3HVF31KEBTNPQ23A26IAY","A24HFKFN0F7I3R","Approved","Thu Oct 13 02:43:29 GMT 2011","Thu Oct 13 02:45:33 GMT 2011","Wed Oct 19 19:45:33 PDT 2011","Mon Oct 17 10:05:52 PDT 2011","","","124","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0005.jpg","striped","square","dotted","circle","pattern","shape","3","2","3","circle","red","striped","square","red","striped","square","red","striped","0","100","3","3"
"2SLQ39Z0B6UT7ZZ4A0JT1RKGJ7KXMV","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1227","","24S0OQKKA4IIB1Y2Q7X86EW2DSJZZZ","ANRSJDIAD6UW5","Approved","Tue Oct 04 19:33:07 GMT 2011","Tue Oct 04 19:34:06 GMT 2011","Tue Oct 11 19:34:06 GMT 2011","2011/10/11 20:36:32 +0000","","","59","100% (2/2)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0044.jpg","green","dotted","blue","striped","color","pattern","2","1","2","cloud","green","striped","cloud","green","dotted","cloud","blue","striped","0","100","2","1"
"20EKUDD8XMB39WFZWGXUZO6TYPODOP","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1412","","2USCOK2JE1M78DQ9HWN6UZAE1RWNU7","A1KS1JBPFILDR","Approved","Tue Oct 04 03:16:18 GMT 2011","Tue Oct 04 03:17:37 GMT 2011","Tue Oct 11 03:17:37 GMT 2011","2011/10/11 03:20:02 +0000","","","79","67% (2/3)","50% (1/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0045.jpg","circle","striped","square","dotted","shape","pattern","2","1","1","circle","red","striped","square","red","dotted","circle","red","dotted","80","20","29","5"
"24XSVGULF395BPCNC66S9NYNDMROAY","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1346","","2QCPEIB9BAWLBF3PMAMX0D3OUGD1YQ","A3FD6K7S99L2UZ","Approved","Tue Oct 04 12:27:19 GMT 2011","Tue Oct 04 12:28:03 GMT 2011","Tue Oct 11 12:28:03 GMT 2011","2011/10/11 12:30:24 +0000","","","44","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0006.jpg","striped","green","dotted","blue","pattern","color","3","2","2","cloud","green","striped","cloud","green","striped","cloud","blue","striped","50","50","2","2"
"24C8LZ6R70G5A2ED4OUVK7WSM4G7NB","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1058","","2IKV7WGKCCVL4WIAZ8DHGPQ6D4ET32","A3DHBVX2WFBKQS","Approved","Wed Oct 05 10:48:10 GMT 2011","Wed Oct 05 10:49:09 GMT 2011","Wed Oct 12 10:49:09 GMT 2011","2011/10/12 10:50:00 +0000","","","59","69% (9/13)","69% (9/13)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0007.jpg","striped","green","dotted","blue","pattern","color","3","2","2","cloud","blue","striped","cloud","green","striped","cloud","green","striped","square","stripe","2","2"
"26R746OQ1SNQ90W635W1WKCNLCVO4N","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","714","","25CI62NJQ217LSF9MMXBQLCXGNPVN3","AOQZN8RIE0KBD","Approved","Sat Oct 08 04:37:56 GMT 2011","Sat Oct 08 04:39:52 GMT 2011","Sat Oct 15 04:39:52 GMT 2011","2011/10/15 04:40:00 +0000","","","116","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0046.jpg","dotted","circle","striped","square","pattern","shape","2","1","2","square","red","dotted","circle","red","dotted","square","red","striped","0","100","1","1"
"2B8IHPCGJ2D2KH9W1280PPPSCDE93A","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","456","","2Y9OVR14IXKOLEF2DJ3WG6X50AZ89O","A2UKKPY38N3HA8","Approved","Mon Oct 10 19:00:56 GMT 2011","Mon Oct 10 19:02:04 GMT 2011","Mon Oct 17 12:02:04 PDT 2011","Mon Oct 17 10:05:42 PDT 2011","","","68","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0008.jpg","blue","circle","green","square","color","shape","3","2","3","circle","blue","solid","square","blue","solid","circle","blue","solid","50","50","3","2"
"25Z1XERSQV66AEVHEYUH1WAVET019A","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","1143","","2N58XMB3Q39ZJ4CUPTXTAEVUUO9HSV","AUOQKIWK91H83","Approved","Wed Oct 05 02:27:00 GMT 2011","Wed Oct 05 02:27:50 GMT 2011","Wed Oct 12 02:27:50 GMT 2011","2011/10/12 02:30:06 +0000","","","50","50% (1/2)","50% (1/2)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0047.jpg","dotted","square","striped","circle","pattern","shape","2","1","2","circle","red","dotted","square","red","dotted","circle","red","striped","20","80","2","2"
"2D15OPB0YVGZRRSW7C5PFU31WIOZ7K","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:47 GMT 2011","1","","600","604800","Sun Oct 23 23:06:47 GMT 2011","1449","","2Y3DDP8PJWKUW6EXIGUQ99Z2CS3H6M","A2Q52I8YX3J68P","Approved","Tue Oct 04 01:10:05 GMT 2011","Tue Oct 04 01:12:07 GMT 2011","Tue Oct 11 01:12:07 GMT 2011","2011/10/11 01:15:13 +0000","","","122","100% (1/1)","100% (1/1)","0% (0/0)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond2-img0009.jpg","blue","square","green","circle","color","shape","3","2","2","circle","blue","solid","square","blue","solid","square","blue","solid","10","90","3","3"
"2ELYOCCF0CP53QVTES9I3YG4JX0TU1","29MMOFXRDS4IVUKY9SOJLM11A89WT8","Communication game (fun, 3 minutes, do once only!)","Answer a few quick questions about a group of objects. PLEASE DO ONLY ONE ""COMMUNICATION GAME"" HIT!","psychology, language, game","$0.10","Mon Oct 03 23:06:39 GMT 2011","1","","600","604800","Sun Oct 23 23:06:39 GMT 2011","341","","2BUA1QP6AUC2P6M63ISX9V0HMS0701","A1BJQEEUJZE8JJ","Approved","Tue Oct 11 17:38:10 GMT 2011","Tue Oct 11 17:39:45 GMT 2011","Tue Oct 18 10:39:45 PDT 2011","Mon Oct 17 10:05:49 PDT 2011","","","95","100% (1/1)","100% (1/1)","100% (1/1)","http://langcog.stanford.edu/expts/simple_pragmatics/type1-03-Oct-2011-03-Oct-2011-cond5-img0048.jpg","striped","square","dotted","circle","pattern","shape","2","1","3","circle","red","dotted","circle","red","striped","square","red","striped","30","70","2","1"
